,Unnamed: 0,TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,track_id_unique_pred,track_id_parent_pred
0,0,0,0,2564,93,0,193.70461703705442,1414.1830452641907,-3.4941943013144225,-3.727831967395332,0.3662021841556395,-3.992727371799447,12.85276438999034,7.877470750865086,65.93601699369188,88.14939533623371,131.8791625863876,150.7907018947133,208.17698250967223,210.50254435339733,1,0
1,1,1,0,2053,22,0,1626.567932195692,1137.8764330932484,-25.02273973628803,-7.548426812656089,-51.068166338709936,-20.83218413951249,-69.61812598997926,-46.896792049116144,-3.9904202215698215,-27.53686526864726,-67.62219911715806,28.185811646394995,-190.7860516424771,9.644573492409565,2,0
2,2,2,0,646,85,0,553.8238086087908,337.47742370823084,17.01968815277553,-20.964089526545987,10.702672325413687,-21.484929018018303,-10.37562380282941,-21.84465875985632,-55.609719471328106,-3.456746663135334,-93.80152214976756,43.03078237454304,-95.51193454731356,55.20640012777625,3,0
3,3,3,0,1926,77,0,59.15421547500721,1069.0555229434922,-16.961461434381413,-5.080615676695743,-30.113956699156862,-31.516231668352702,-59.15421547500721,-38.047455305362966,0.0,0.0,0.0,0.0,0.0,0.0,4,0
4,4,4,0,775,70,0,559.7182393768936,401.611453212907,27.78635784657979,-3.1083349260063637,19.351221159179765,-5.383460580187262,42.63970112537971,3.3870527741797787,-14.53881894897836,-15.851962173364198,-22.673514386906053,-29.98466396513027,-27.384149736954107,-29.541007243615237,5,0
5,5,6,0,3469,91,0,1984.4279555402454,1840.3456429969006,0.5987043497602826,-24.24099143377793,-10.384145629662727,-41.17328187750536,-47.861497161499976,-39.89192103121968,-144.36782383896818,-72.10831582207925,-175.9598987197403,-86.71805195270097,-196.9813179103,-93.61497849946205,6,0
6,6,7,0,1684,102,0,1339.815946370459,945.3843083114493,2.767333890029704,-16.245663578573502,14.530892687404506,-31.85838328269029,33.760388452332336,-47.415834346780464,-4.729340585167165,-50.6367384402306,-2.432701601052486,-61.6305332639805,-39.434606109708064,-40.71984117057684,7,0
7,7,8,0,791,13,0,1152.6333621372528,409.85169123510735,1.1388003765932808,-15.530187803242994,13.058009955238507,-22.698424762703556,22.178909188835405,-34.73712121920209,22.88506030386929,-45.186112436715355,-2.8084255639378166,-48.02088950618713,-9.500375227487893,-52.644104070724104,8,0
8,8,9,0,1696,64,0,1664.7590673374054,949.8756583799927,-16.966897930965388,-6.044011415745557,-18.43120269110045,-8.037164729415167,-13.555140141532092,-6.906755220545166,2.715581750502224,4.845672181551777,71.59549343843194,-5.331903190213211,154.7589287006533,31.656760522377795,9,0
9,9,10,0,36,18,0,482.24744095021936,14.918526005255355,-6.171311280659211,24.943809044041465,-6.1979221672150375,37.620079404848106,7.660971129441347,84.96211609805515,49.369955293574435,128.20557314434797,122.10415056536215,197.3366055870591,201.71539772859526,224.6157238248648,10,0
10,10,11,0,40,96,0,1950.094203775908,20.097376026539735,6.921109868921349,-20.097376026539735,16.92118811953378,-20.097376026539735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0
